fy,firm,state,city,penalty_usd,source_url,raw
FY2021,Countryman General Contracting LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Done Right General Contractor,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,GLV Enterprises Inc dba Renewal by Andersen of Oregon; dba Renewal by Andersen of Portland,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Hildebrand Construction Inc,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"JCM Custom Remodeling, LLC",WA,,
FY2021,Keystone Construction Consultants Inc,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Mashtare Construction,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Northwest Professional Services Inc,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Palmer Enterprises LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Precision Painting Inc,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Property Vest LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Reier Construction LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Resch Renovation & Design LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,RH and Sons Contracting Services LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Signature Window Replacement, Inc. dba Signature Window & Door Replacement, Inc",WA,
FY2021,South Tacoma Glass Inc,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Statewide Restoration Inc,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Stone Construction,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Tri-City Glass Inc,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Turner Restoration LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Wesseler Construction LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Wharton Construction & Restoration LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Home Depot,,,20750000,https://www.epa.gov/newsreleases/home-depot-pay-20750000-penalty-nationwide-failure-follow-rules-conducting-renovations
