npdes_id,facility_name,address,city,state,zip,lat,lng,lifetime_qtrs_any_snc,current_pollution_snc_streak,first_snc_qtr,enforcement_status
MAG912210,GREATER CAMBRIDGE ENERGY PROGRAM - ROUTE P13,AMES STREET,CAMBRIDGE,MA,02142,42.361493,-71.088309,3,3,20254,no_formal_federal_action_since_2023-05;no_informal_action
MO0132527,OAK BROOK ESTATES WWTP,0.38 MILES WEST OF THE INTERSECTION OF,WALNUT SHADE,MO,65771,36.7654749,-93.205807,19,8,20192,no_formal_federal_action_since_2023-05;no_informal_action
IN0063525,DEARBORN COUNTY RSD HIGH RIDGE WWTP,10936 TIMBERVIEW DR,AURORA,IN,47001,39.038583,-85.041389,22,0,20103,no_formal_federal_action_since_2023-05;has_informal_action
LAG380135,BAYOU TECHE WATER WORKS INC.,702 COTEAU HOMES RD,LOREAUVILLE,LA,70552,30.083889,-91.740556,20,3,20174,no_formal_federal_action_since_2023-05;no_informal_action
LAG540104,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- HIGHLAND ACRES",DAYNA ST,LAFAYETTE,LA,70593,30.344444,-92.062222,100,100,20013,no_formal_federal_action_since_2023-05;no_informal_action
MAG912185,TRIDENT LOGISTICS CENTER,"49, 51, 140 LEE BURBANK HWY",REVERE,MA,02151,42.397721,-71.005898,5,5,20252,no_formal_federal_action_since_2023-05;no_informal_action
MO0107719,CENTER WWTF,1.5 MI E OF HIGHWAY 19 AND HIGHWAY H,CENTER,MO,63436,39.5210558,-91.504496,54,10,20121,no_formal_federal_action_since_2023-05;no_informal_action
WV0105732,PRICHARD PSD,"U. S. ROUTE 52, PRICHARD INDUSTRIAL PARK",PRICHARD,WV,25555,38.2439,-82.6017,64,8,20061,no_formal_federal_action_since_2023-05;no_informal_action
IN0023981,OOLITIC WWTP,1003 VISTA DR,OOLITIC,IN,47451,38.890333,-86.528722,9,5,20053,no_formal_federal_action_since_2023-05;has_informal_action
PA0034185,HIGH MEADOWS MHP STP,219 LEEWOOD DR,NEW KENSINGTON,PA,15068-9508,40.625,-79.700278,7,6,20222,no_formal_federal_action_since_2023-05;has_informal_action
MD3414M02,THE ARENA CLUB,2304 CHURCHVILLE ROAD,CHURCHVILLE,MD,21028,+39.558333,-76.279167,7,6,20121,no_formal_federal_action_since_2023-05;no_informal_action
IA0073580,MACBRIDE SANITARY SEWER DISTRICT,4080-4000 ROSE DRIVE NE,SOLON,IA,52333,41.81472,-91.53637,15,6,20142,no_formal_federal_action_since_2023-05;no_informal_action
OH0138975,PSD PARTNERS LLC,5968  SR 199,CAREY,OH,43316,40.904444,-83.337778,28,5,20094,no_formal_federal_action_since_2023-05;no_informal_action
WVG550901,GREEN ACRES SUBDIVISION,GREEN ACRES SUBDIVISION,PRINCETON,WV,24740,37.3767,-81.0317,24,7,20181,no_formal_federal_action_since_2023-05;no_informal_action
LA0126802,"NATIONAL WATER INFRASTRUCTURE, LLC - OLE HOMESTEAD/KEYSTONE WWTP",16145 JAY LANE,PRAIRIEVILLE,LA,70769,30.300278,-90.889167,8,8,20243,no_formal_federal_action_since_2023-05;no_informal_action
PA0032425,OHIOPYLE STATE PARK CAMPGROUND STP,400 KENTUCK DR,OHIOPYLE,PA,15470,39.879167,-79.492222,32,28,20182,no_formal_federal_action_since_2023-05;no_informal_action
LAG560094,"ATHENS, VILLAGE OF WWTP",100 MARKET ST.,ATHENS,LA,710031003,32.643333,-93.014444,35,0,20082,no_formal_federal_action_since_2023-05;no_informal_action
NY0261360,VALLEY FALLS (V) WWTF,POPLAR STREET,VALLEY FALLS,NY,12185,42.908611,-73.568333,12,3,20081,no_formal_federal_action_since_2023-05;has_informal_action
LAG560398,LIVINGSTON PARISH SEWER DISTRICT - ISABELLA LAKES SUBD.,WEST SIDE OF HWY 447 @ HWY 1029 JUNCTION,WALKER,LA,70000,30.511111,-91.863056,20,4,20212,no_formal_federal_action_since_2023-05;no_informal_action
OH0130834,JONATHAN ALDER JUNIOR HIGH SCHOOL,6440 KILBURY-HUBER ROAD,PLAIN CITY,OH,43064,40.066944,-83.292222,41,3,20041,no_formal_federal_action_since_2023-05;no_informal_action
CTP002201,GUIDA-SIEBERT DAIRY COMPANY,433 PARK STREET,NEW BRITAIN,CT,06051,41.665646,-72.769134,13,10,20224,no_formal_federal_action_since_2023-05;has_informal_action
MN0001945,AMERICAN CRYSTAL SUGAR - MOORHEAD,2500 NORTH 11TH STREET,MOORHEAD,MN,56560,46.903889,-96.752222,13,9,19962,no_formal_federal_action_since_2023-05;no_informal_action
VA0089729,NELSON COUNTY REGIONAL STP,3660 TYE BROOK HWY,PINEY RIVER,VA,22964,37.711619,-78.952867,10,7,20231,no_formal_federal_action_since_2023-05;has_informal_action
MOGDS0158,CONFLUENCE RIVERS - FOX RUN WWTF,0.2 MILES WEST OF THE INTERSECTION OF,KEARNEY,MO,64060,39.3605564,-94.403144,6,6,20251,no_formal_federal_action_since_2023-05;no_informal_action
PA0029149,"POCONO MANOR INVESTORS, PT1, LP",ROUTE 314,POCONO MANOR,PA,18349,41.099167,-75.351944,12,5,20174,no_formal_federal_action_since_2023-05;has_informal_action
COR421676,PUEBLO SOUTHSIDE DIVERSION DAM MODIFICATIONS AND RIVER IMPROVEMENTS,CITY PARK AVE AND CARLILE DRIVE,PUEBLO,CO,81005,38.267500,-104.658056,6,6,20251,no_formal_federal_action_since_2023-05;no_informal_action
WV0052531,SENECA MINE,COUNTY ROUTE 12/3,PINEVILLE,WV,24874,37.43,-81.5508,25,3,20191,no_formal_federal_action_since_2023-05;no_informal_action
PA0261661,COMFORT INN WASTEWATER,2845 LEBANON RD,MANHEIM,PA,17545-8346,40.229722,-76.428611,14,14,20231,no_formal_federal_action_since_2023-05;has_informal_action
WVG550867,WOODLAND KNOLLS APARTMENTS,ROUND BOTTOM HILL,MOUNDSVILLE,WV,26041,39.9083,-80.7872,6,4,20234,no_formal_federal_action_since_2023-05;no_informal_action
IL0030732,"ROBINSON WWTP, CITY OF",1000 NORTH MITCHELL AVENUE,ROBINSON,IL,62454,39.014722,-87.724444,5,3,20084,no_formal_federal_action_since_2023-05;no_informal_action
KY0096539,PAINT LICK ELEMENTARY SCHOOL,6798 RICHMOND RD,PAINT LICK,KY,40461,37.586667,-84.475556,28,7,20112,no_formal_federal_action_since_2023-05;has_informal_action
IL0021211,ALEXIS STP,1133 295 AVENUE,ALEXIS,IL,61412,41.058333,-90.565,72,17,19973,no_formal_federal_action_since_2023-05;has_informal_action
TX0024201,SABINE PASS WWTP,5137 S 3RD AVE,SABINE PASS,TX,77655,29.739166,-93.896111,27,0,20013,no_formal_federal_action_since_2023-05;has_informal_action
ID0000663,BURLEY INDUSTRIAL WWTP,999 RAILROAD AVE,BURLEY,ID,83318,42.545958,-113.771231,28,0,20094,no_formal_federal_action_since_2023-05;no_informal_action
LAG560073,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- BEAUJOLAIS SUBDIVISION",HWY 308 S,THIBODAUX,LA,70301,30.408056,-90.769444,31,4,20024,no_formal_federal_action_since_2023-05;no_informal_action
TX0141691,CITY OF HAWK COVE WWTF,9543 MORRIS DRIVE,QUINLAN,TX,75474,32.880277,-96.078055,11,10,20234,no_formal_federal_action_since_2023-05;has_informal_action
MAG912127,100 NORTHERN AVENUE,100 NORTHERN AVENUE,BOSTON,MA,02210,42.352210,-71.043765,9,9,20242,no_formal_federal_action_since_2023-05;no_informal_action
COG591011,SANFORD TOWN OF,ASH ST & 7 ST,SANFORD,CO,81151,37.267388,-105.897063,7,7,20244,no_formal_federal_action_since_2023-05;has_informal_action
ID0023817,"REXBURG, CITY OF - REXBURG WWTP",525 NORTH 5TH WEST,REXBURG,ID,83440,43.836953,-111.799401,20,8,20063,no_formal_federal_action_since_2023-05;no_informal_action
MN0055948,US STEEL/KEEWATIN TACONITE,BOX 217,KEEWATIN,MN,55753,47.41326,-93.063575,9,9,20242,no_formal_federal_action_since_2023-05;has_informal_action
COX631009,NEEDLES HOMEOWNERS ASSOCIATION,46850 HWY 550,DURANGO,CO,81301,37.35,-107.490000,29,11,20093,no_formal_federal_action_since_2023-05;has_informal_action
MIG640293,NORTH BAY HARBOR MHP WTP,11567 HERON BAY DRIVE,FENTON,MI,48430,42.7725,-83.8186,9,4,20242,no_formal_federal_action_since_2023-05;has_informal_action
IN0000094,CLEVELAND-CLIFFS STEEL LLC - INDIANA HARBOR EAST,INDIANA HARBOR EAST,EAST CHICAGO,IN,46312,41.634722,-87.434444,11,4,19962,no_formal_federal_action_since_2023-05;has_informal_action
MS0024228,WAYNESBORO POTW,714 WAYNE STREET,WAYNESBORO,MS,39367,31.642028,-88.625472,17,6,20063,no_formal_federal_action_since_2023-05;has_informal_action
TN0059366,LICK CREEK VALLEY (MOSHEIM) WASTEWATER TREATMENT PLANT,420 POTTERTOWN ROADMAILING ADDRESS:1000 MAIN S,MOSHEIM,TN,37809,36.195023,-83.0014,62,11,19974,no_formal_federal_action_since_2023-05;has_informal_action
CO0033405,KIOWA WWTF,95 UTE AVE,ELBERT COUNTY,CO,80117,39.352,-104.471,17,5,20054,no_formal_federal_action_since_2023-05;has_informal_action
MTX000208,ONE HORSE ESTATES,330 MARTIN LANE,FLORENCE,MT,59833,46.625,-114.091667,21,4,20101,no_formal_federal_action_since_2023-05;has_informal_action
LAG540132,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- YOUNG ACRES",JOLLENE DR,LAFAYETTE,LA,70593,30.343333,-92.031389,96,96,20023,no_formal_federal_action_since_2023-05;no_informal_action
LAG540372,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- MADISON PLACE","LOCKHARD RD, 0.2 MI N OF BURGESS AVE",DENHAM SPRINGS,LA,70726,30.499167,-90.904167,101,101,20012,no_formal_federal_action_since_2023-05;no_informal_action
MO0044202,JASPER WWTF,0.30 MI S OF W MORRISON AVE AND 14B RD,JASPER,MO,64755,37.3290548,-94.310721,11,4,20204,no_formal_federal_action_since_2023-05;no_informal_action
LAG470114,NORTHSHORE TOYOTA,68500 HWY 190 SERVICE RD,COVINGTON,LA,70433,30.428611,-90.080833,7,5,20231,no_formal_federal_action_since_2023-05;no_informal_action
UTG072004,1900 WEST PIPELINE UPGRADE,1900 WEST BETWEEN 1700 SOUTH & 1900 WEST,WEST HAVEN,UT,84067,41.206166,-112.025816,3,3,20254,no_formal_federal_action_since_2023-05;has_informal_action
PA0035718,FAIRVIEW SWISS CHEESE,1734 PERRY HWY,FREDONIA,PA,16124-2720,41.338889,-80.227222,5,5,20252,no_formal_federal_action_since_2023-05;no_informal_action
LAG570600,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- HIGHLAND OAKS SUBDIVISION",LA HWY 316 AT US HWY 90,GRAY,LA,70000,29.685278,-90.753611,10,3,20232,no_formal_federal_action_since_2023-05;no_informal_action
LAG560232,AURORA PARK SUBDIVISION,0.25MI S OF US HWY 71,ALEXANDRIA,LA,71301,31.413889,-92.472778,25,5,20141,no_formal_federal_action_since_2023-05;no_informal_action
TX0134872,SI ENTERPRISES WWTP,16643 JACINTOPORT BLVD,HOUSTON,TX,77015,29.758055,-95.103611,4,3,20172,no_formal_federal_action_since_2023-05;has_informal_action
PA0221520,HIGHLAND TWP MUNI AUTH STP,113 W VIRGINIA AVE,JAMES CITY,PA,16734-0148,41.616944,-78.839444,9,9,20242,no_formal_federal_action_since_2023-05;has_informal_action
AKG573003,COLD BAY LAGOON,"BARANOV ROAD, BLOCK 32",COLD BAY,AK,99571,55.2097,-162.716,19,3,20141,no_formal_federal_action_since_2023-05;has_informal_action
COG591140,AULT TOWN OF WWTF,320 S 1 AVE,AULT,CO,80610,40.57441,-104.73383,4,4,20253,no_formal_federal_action_since_2023-05;no_informal_action
IA0033324,STEAMBOAT ROCK CITY OF STP,1102 RIVER ROAD SOUTH,STEAMBOAT ROCK,IA,50672,42.405,-93.07337,11,7,19973,no_formal_federal_action_since_2023-05;has_informal_action
IA0052476,"KALONA CREAMERY, LLC",2206 540TH ST SW,KALONA,IA,52247,41.5423,-91.71182,15,3,20193,no_formal_federal_action_since_2023-05;no_informal_action
ILR007210,ALLIED WASTE OF CRESTWOOD,13701 SOUTH KOSTNER AVENUE,CRESTWOOD,IL,60954,41.643469,-87.728198,4,4,20253,no_formal_federal_action_since_2023-05;no_informal_action
IN0032875,KOKOMO WWTP,1501 W MARKLAND AVE,KOKOMO,IN,46901,40.476111,-86.151222,17,8,19964,no_formal_federal_action_since_2023-05;has_informal_action
TN0020729,MEMPHIS - TE MAXSON STP SOUTH PLANT,2685 STEAM PLANT ROAD,MEMPHIS,TN,38109,35.070567,-90.156612,37,18,19972,no_formal_federal_action_since_2023-05;has_informal_action
IA0058912,WHEATLAND CITY OF STP,UNKNOWN,WHEATLAND,IA,52777,41.82581,-90.84012,84,8,19964,no_formal_federal_action_since_2023-05;no_informal_action
COG591199,MANASSA WWTF,CR P AND N 1 ST,MANASSA,CO,81141,37.185495,-105.927519,7,6,20244,no_formal_federal_action_since_2023-05;no_informal_action
WV0114847,SUMMERVILLE HYDROELECTRIC PROJECT,"ROUTE 129, BELOW THE SUMMERVILLE DAM",SUMMERVILLE,WV,26651,38.2197,-80.8908,32,19,20181,no_formal_federal_action_since_2023-05;no_informal_action
MI0054755,ORCHARD COVE MHP WWTP,201 ORCHARD COVE DRIVE,OTISVILLE,MI,48463,43.16361,-83.53333,11,7,20204,no_formal_federal_action_since_2023-05;has_informal_action
IA0077135,AGRI STAR MEAT AND POULTRY LLC,220 WEST STREET,POSTVILLE,IA,52162,43.08778,-91.57829,14,7,20171,no_formal_federal_action_since_2023-05;has_informal_action
ILG640252,DELAND WTP,330 SOUTH THIRD,DE LAND,IL,61839,41.422472,-89.213611,56,7,20111,no_formal_federal_action_since_2023-05;no_informal_action
LAG540125,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- SUNRISE MOBILE HOME PARK",NEXT TO 160 AMIREAU,LAFAYETTE,LA,70593,30.089722,-92.026667,103,101,20001,no_formal_federal_action_since_2023-05;no_informal_action
MO0098981,GRAY SUMMIT WWTF,0.06 MILES NORTHWEST OF CROSBY DR AND,GRAY SUMMIT,MO,63039,38.4941125,-90.820473,21,12,20162,no_formal_federal_action_since_2023-05;no_informal_action
MO0055182,BENTON WWTF,0.25 MILES NORTHEAST OF HIGHWAY E AND,BENTON,MO,63736,37.1036701,-89.556615,23,12,20203,no_formal_federal_action_since_2023-05;no_informal_action
WIR05IA0E,KETTLE CUISINE LLC,808 PACKERLAND DRIVE,GREEN BAY,WI,54303,44.527876,-88.098602,5,3,20252,no_formal_federal_action_since_2023-05;no_informal_action
AL0063002,SATSUMA WASTEWATER TREATMENT FACILITY,5252 CATHERINE STREET,SATSUMA,AL,36572,30.838889,-88.049722,29,3,20074,no_formal_federal_action_since_2023-05;has_informal_action
OH0131148,TRILLIUM FARM HOLDINGS LLC - LAYER SITE 3,11652 CLOVER VALLEY RD,CROTON,OH,43013,40.2218694,-82.7154833,25,7,20153,no_formal_federal_action_since_2023-05;no_informal_action
KY0074951,MEADOWBROOK SUBDIVISION,MEADOWBROOK DR,FRANKFORT,KY,40601,38.130278,-84.917222,31,6,20131,no_formal_federal_action_since_2023-05;has_informal_action
IL0029343,KEWANEE STP,194 FISCHER AVENUE,KEWANEE,IL,61413,41.24,-89.9030592,22,7,20083,no_formal_federal_action_since_2023-05;no_informal_action
GAIS00948,"BOLD FORMULATORS, LLC  - TIFTON",7745 MAGNOLIA INDUSTRIAL BLVD,TIFTON,GA,31794,31.41996,-83.49404,10,10,20241,no_formal_federal_action_since_2023-05;has_informal_action
MO0055026,PARKWOOD LAKE ESTATES MHP WEST WWTF,ROUTE K AND PARKWOOD LAKE STREET,CAPE GIRARDEAU,MO,63701,37.3098027,-89.614609,32,23,20174,no_formal_federal_action_since_2023-05;no_informal_action
LAG570302,"NATIONAL WATER INFRASTRUCTURE, LLC - MANCHAC HARBOR 1ST & 2ND FILINGS",18232 LAKE HARBOR LANE ,PRAIRIEVILLE,LA,70769,30.329167,-90.942222,40,4,20102,no_formal_federal_action_since_2023-05;no_informal_action
LAG570233,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- THE MEADOWS",ON HIGHWAY 1029,WALKER,LA,70000,30.503333,-90.854722,65,8,20044,no_formal_federal_action_since_2023-05;no_informal_action
MAG590041,SCITUATE W T P,161 DRIFTWAY,SCITUATE,MA,02066,42.177194,-70.726694,3,3,20254,no_formal_federal_action_since_2023-05;no_informal_action
MO0131334,CGCRCSD TWIN OAKS WWTP,OAK MEADOW DR.,JACKSON,MO,63755,37.384948,-89.727946,27,7,20162,no_formal_federal_action_since_2023-05;no_informal_action
MO0119067,GALENA ABESVILLE SCHOOL WWTP,54 MEDICAL SPRINGS ROAD,GALENA,MO,65656,36.8433905,-93.377833,11,3,20144,no_formal_federal_action_since_2023-05;no_informal_action
MO0093742,CHRISTOPHER SUBDIVISION #2 WWTF,0.25 MILES N OF ELAINE DRIVE,FULTON,MO,65251,38.8592535,-91.978194,17,3,20172,no_formal_federal_action_since_2023-05;no_informal_action
IA0053388,KUM & GO #1443 WILLIAMSBURG,2177 M AVENUE,WILLIAMSBURG,IA,52361,41.69085,-92.06805,16,16,20223,no_formal_federal_action_since_2023-05;has_informal_action
ALG120844,"LOUIS ALLIS, LLC",645 LESTER DOSS ROAD,WARRIOR,AL,35180,33.850556,-86.838333,23,0,20204,no_formal_federal_action_since_2023-05;no_informal_action
LAG380039,RAPIDES PARISH WATERWORKS DISTRICT #3 WTP,501 CAMP LIVINGSTON RD (LA HWY 3130),POLLOCK,LA,70000,31.452222,-92.365556,32,0,20183,no_formal_federal_action_since_2023-05;no_informal_action
WVG640048,KENOVA MUNICIPAL WATER PLANT,2580 US RT. 52,KENOVA,WV,25530,38.3425,-82.5919,30,17,20181,no_formal_federal_action_since_2023-05;no_informal_action
WV1020234,HEWITT CREEK SURFACE MINE NO. 1,US RT. 119 SOUTH SHAFFER ROAD EXIT,MADISON,WV,25130,38.1458,-81.8147,29,6,20171,no_formal_federal_action_since_2023-05;no_informal_action
IA0081621,AGROPUR INC.,332 DIVISION STREET,HULL,IA,51239,43.18163,-96.13403,8,3,20153,no_formal_federal_action_since_2023-05;has_informal_action
WV1017888,WINOC NO. 2 SURFACE MINE,2112 LEATHERWOOD ROAD,BICKMORE,WV,25019,38.3769,-81.0039,31,10,20183,no_formal_federal_action_since_2023-05;no_informal_action
PA0597490,39 JOB,212 LAWSON DR,DYSART,PA,16636-9208,40.6125,-78.485278,11,9,20232,no_formal_federal_action_since_2023-05;no_informal_action
LAG541735,ALMA TRAILER PARK,107 ALMA STREET,THIBODAUX,LA,70301,29.809162,-90.865901,17,15,20221,no_formal_federal_action_since_2023-05;no_informal_action
NC0089095,HIGH VISTA FALLS WWTP,CREASMAN HILL RD,MILLS RIVER,NC,28759,35.4311,-82.5722,41,4,20143,no_formal_federal_action_since_2023-05;has_informal_action
COG591141,ANNUNCIATION HEIGHT CONFERENCE AND RETREAT CENTER,7400 CO HWY 7,ESTES PARK,CO,80517,40.272852,-105.535839,5,5,20252,no_formal_federal_action_since_2023-05;no_informal_action
LA0127361,ABBY PLANTATION ESTATES SANITARY SEWERAGE CORP. DBA LA SEWER UTILITIES ,WAVERLY SUBDIVISION (ABBY PLANTATION #2) ,THIBODAUX,LA,70301,29.784722,-90.877083,18,14,20194,no_formal_federal_action_since_2023-05;has_informal_action
WI0036820,MILWAUKEE METRO SEW DIST COMBI,8500 SOUTH FIFTH ST,MILWAUKEE,WI,53207,43.03075,-87.913917,21,3,20002,no_formal_federal_action_since_2023-05;has_informal_action
OH0138193,TRILLIUM FARM HOLDINGS LLC - LAYER SITE 6,20613 TWP RD 103,HARPSTER,OH,43323,40.69173,-83.359679,27,20,20193,no_formal_federal_action_since_2023-05;no_informal_action
GA0048178,"MEIGS, CITY OF (MEIGS WPCP)",DAVIS STREET,MEIGS,GA,31765,31.07584,-84.08343,20,0,20092,no_formal_federal_action_since_2023-05;has_informal_action
WV0101257,STONEWALL RESORT STATE PARK,940 RESORT DRIVE,ROANOKE,WV,26447,38.9558,-80.4897,49,3,20102,no_formal_federal_action_since_2023-05;no_informal_action
OH0136191,JEFFERSONVILLE WWTP NO 2,11986 STATE RTE 729 W,JEFFERSONVILLE,OH,43128,39.64155,-83.5519,40,4,20054,no_formal_federal_action_since_2023-05;has_informal_action
COX047392,CONIFER METROPOLITAN DISTRICT,10420 S US HWY 285,JEFFERSON COUNTY,CO,80433,39.530278,-105.304444,58,49,20121,no_formal_federal_action_since_2023-05;has_informal_action
MD3405N02,LISBON BUSINESS CENTER WWTP,700-712 LISBON CENTER DRIVE,WOODBINE (3405--HO),MD,21797,+39.35,-77.066667,28,6,20094,no_formal_federal_action_since_2023-05;no_informal_action
IN0025666,MADISON WWTP,1213 W 1ST ST,MADISON,IN,47250,38.73725,-85.396972,42,8,19971,no_formal_federal_action_since_2023-05;has_informal_action
LAG540091,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- CHELSEA RIDGE SUBDIVISION",PO BOX 30654,LAFAYETTE,LA,70593,30.135556,-92.072778,102,100,20002,no_formal_federal_action_since_2023-05;no_informal_action
LAG570602,LAFOURCHE PARISH SHERIFF'S OFFICE,2594 VETERANS BLVD,THIBODAUX,LA,70302,29.767111,-90.847583,14,6,20181,no_formal_federal_action_since_2023-05;no_informal_action
PA0020591,MT GRETNA AUTH STP,SR 0117,MOUNT GRETNA,PA,17064,40.239167,-76.484444,22,7,20173,no_formal_federal_action_since_2023-05;no_informal_action
NHG580018,HENNIKER WASTEWATER TREATMENT FACILITY,199 RAMSDELL RD,HENNIKER,NH,03242,43.175912,-71.816467,4,0,20253,no_formal_federal_action_since_2023-05;no_informal_action
TX0024503,GRANDVIEW WWTP,0.43 MILES NE;INT CR 102 AND PURPLE HEART TR,GRANDVIEW,TX,76050,32.257777,-97.156944,23,4,20041,no_formal_federal_action_since_2023-05;has_informal_action
TX0111589,JEFFERSON COUNTY WCID 10 WWTF,3707 CENTRAL BLVD,NEDERLAND,TX,77627,29.992847,-94.026356,42,5,20031,no_formal_federal_action_since_2023-05;has_informal_action
TN0056863,"BUTLER PROPERTIES, LLC",444 JOE JOYNER ROAD,MUNFORD,TN,38058,35.406944,-89.844087,13,13,20232,no_formal_federal_action_since_2023-05;has_informal_action
WA0050202,WASHINGTON BEEF LLC,201 ELMWOOD ROAD,TOPPENISH,WA,98948,46.374194,-120.320806,39,3,19961,no_formal_federal_action_since_2023-05;no_informal_action
WI0036188,STOCKBRIDGE-MUNSEE INDIAN TR,W13817 COUNTY HWY A,BOWLER,WI,54416,43.128333,-87.935,6,4,20183,no_formal_federal_action_since_2023-05;no_informal_action
LAG570088,JONES ESTATES,OFF HWY 16,WATSON,LA,70786,30.569722,-90.952222,110,98,19991,no_formal_federal_action_since_2023-05;no_informal_action
LAG560193,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- RIVERBEND",HWY 415,NEW ROADS,LA,70760,30.680556,-91.379722,90,9,20001,no_formal_federal_action_since_2023-05;no_informal_action
ILG580158,"TOLEDO STP, VILLAGE OF",160 COURTHOUSE SQUARE,TOLEDO,IL,62468,39.266667,-88.253333,36,0,20161,no_formal_federal_action_since_2023-05;has_informal_action
KY0038571,JENKINS STP,JCT OF US 119 & KY 23,JENKINS,KY,41537,37.195556,-82.592778,17,3,20113,no_formal_federal_action_since_2023-05;has_informal_action
LAG541224,PRAIRIEVILLE PLAZA SHOPPING CE,17318 AIRLINE HWY,PRAIRIEVILLE,LA,70769,30.325,-90.980833,21,4,20181,no_formal_federal_action_since_2023-05;no_informal_action
MO0035599,FOX HOLLOW WASTEWATER TREATMENT FACILITY,2726 STATE HIGHWAY JJ,MOBERLY,MO,65270,39.4269715,-92.481614,26,7,20162,no_formal_federal_action_since_2023-05;no_informal_action
MA0100676,SOMERSET W P C F,116 WALKER STREET,SOMERSET,MA,02725,41.718056,-71.1675,11,3,19973,no_formal_federal_action_since_2023-05;no_informal_action
LAG560172,MILSTEAD'S MHP,2984 HWY 80 WEST,CALHOUN,LA,71225,32.516667,-92.356667,9,0,20242,no_formal_federal_action_since_2023-05;no_informal_action
TX0142425,CITY OF PALMER WWTP,APPROX 0.4 MI SE OF INT OF HWY 45 & FMR 813 ,PALMER,TX,75152,32.428055,-96.660833,6,6,20251,no_formal_federal_action_since_2023-05;has_informal_action
IN0021377,DELPHI WWTP,2251 N SR 25,DELPHI,IN,46923,40.580444,-86.680722,21,0,19963,no_formal_federal_action_since_2023-05;has_informal_action
TX0025461,ZACATE CREEK WWTP,APRX 1584 FT SE OF THE INT OF MARCELLA AVE AND,LAREDO,TX,78040,27.499444,-99.493055,25,4,20033,no_formal_federal_action_since_2023-05;no_informal_action
IL0063088,SHIPMAN STP,710 REEDS LANE,SHIPMAN,IL,62685,39.131667,-90.026667,41,3,19961,no_formal_federal_action_since_2023-05;no_informal_action
MO0023213,DEXTER EAST WWTF,SOUTH TERMINUS OF FAIRGROUND DR,DEXTER,MO,63841,36.7736084,-89.945555,56,6,20063,no_formal_federal_action_since_2023-05;no_informal_action
OH0138207,TRILLIUM FARM HOLDINGS LLC - LAYER SITE 5,20449 CO RD 245,MOUNT VICTORY,OH,43340,40.529175,-83.4394306,30,8,20153,no_formal_federal_action_since_2023-05;no_informal_action
MO0118427,BUDGET INN WWTF,0.07 MI NW OF SOUTH LIMIT AVENUE AND,SEDALIA,MO,65301,38.6699404,-93.253332,23,5,20181,no_formal_federal_action_since_2023-05;no_informal_action
MT0030180,YELLOWSTONE ENERGY LIMITED PARTNERSHIP FACILITY,2215 NORTH FRONTAGE ROAD,BILLINGS,MT,59101,45.8122,-108.43012,6,6,20251,no_formal_federal_action_since_2023-05;has_informal_action
COR421380,MONUMENT CREEK AT MONUMENT STREET STREAM STABILIZATION,MESA ROAD,COLORADO SPRINGS,CO,80903,38.845579,-104.828809,6,6,20251,no_formal_federal_action_since_2023-05;no_informal_action
NJ0020028,BERGEN CNTY UTILITIES AUTHORITY (BCUA),MEHRHOF RD,LITTLE FERRY BORO,NJ,07643,40.835367,-74.033247,40,21,19974,no_formal_federal_action_since_2023-05;has_informal_action
LAG570144,LAKESIDE EAST SUBDIVISION,JUBAN RD,DENHAM SPRINGS,LA,70726,30.499722,-90.916111,61,9,19993,no_formal_federal_action_since_2023-05;no_informal_action
PA0031631,TWIN VALLEY JT SCHOOL,4851 N TWIN VALLEY RD,ELVERSON,PA,19520-9340,40.166861,-75.857139,3,3,20254,no_formal_federal_action_since_2023-05;no_informal_action
WVG551084,GLEN FORK ELEMENTARY SCHOOL,COUNTY ROUTE 1/1,GLEN FORK,WV,25845,37.6958,-81.525,12,10,20231,no_formal_federal_action_since_2023-05;no_informal_action
LA0033251,TOWN OF DELCAMBRE WWTP,521 SOUTH CENTRAL STREET,DELCAMBRE,LA,70528,29.944167,-91.994167,9,6,20231,no_formal_federal_action_since_2023-05;has_informal_action
OH0002453,PILKINGTON NORTH AMERICA INC,140 DIXIE HWY,ROSSFORD,OH,43460,41.615571,-83.554081,67,15,19961,no_formal_federal_action_since_2023-05;no_informal_action
MI0001686,DTE-ST CLAIR PLANT,4901 POINTE DR,"EAST CHINA,",MI,480543504,42.763571,-82.472737,4,4,20253,no_formal_federal_action_since_2023-05;has_informal_action
AL0073946,ALEXANDRIA MALL WWTP,ALABAMA HIGHWAY 144,ALEXANDRIA,AL,36250,33.781667,-85.899167,15,3,20044,no_formal_federal_action_since_2023-05;has_informal_action
MO0102679,ROGERSVILLE WWTP,701 MILLER ROAD,ROGERSVILLE,MO,65742,37.1288627,-93.053003,23,8,20163,no_formal_federal_action_since_2023-05;no_informal_action
